source,target,prediction,chrf,bertscore_f1,rouge1,rougeL,meteor
"ten year old twins വേണ്ടി tablet വാങ്ങി, അവർ put down ചെയ്യാത്ത great gift ആണ്. issues ഇല്ല, apps navigate ചെയ്യാൻ easy ആണ്.",I purchased this tablet for my ten year old twins. It's a great gift for this age they haven't put it down. No issues yet and easy to navigate through the apps.,I bought this tablet for my ten year old twins and it is a great gift that they wouldn't put it down. I have had no issues with it and it is easy to navigate through the apps.,67.251628128298,0.9632171988487244,0.7397260273972601,0.7397260273972601,0.752005347593583
gift ആയി purchase ചെയ്തു. good choice ആണ്. advertised പോലെ ആണ്.,"Purchased as a gift. It was a good choice. It is as advertised,",Purchased as a gift. Good choice. As advertised.,65.27520089600898,0.9540875554084778,0.761904761904762,0.761904761904762,0.5345161290322581
"എനിക്ക് Amazon Fire Stick ഉം box ഉം ഉണ്ട്, box വളരെ faster ആണ്, price ന് worth ആണ്, love ചെയ്യുന്നു, 2 ഉണ്ട്",have the amazon fire stick and box the box is alot faster worth the price love it have 2 of them,I have the Amazon Fire Stick and the box. The box is so much faster and worth the price. I love it. I have 2.,52.84576838624299,0.9278439879417419,0.782608695652174,0.782608695652174,0.7548986295163667
"weight perfect ആണ്, size right ആണ്. ഇത് anywhere fit ചെയ്യുന്നു, view sharp ആണ്, day ഉം night ഉം.","Weight is perfect.Size is right. It fits anywhereView is sharp, day or night",The weight is perfect and the size is right. It fits anywhere and the view is sharp. Day or night.,74.94050271439349,0.926941990852356,0.7647058823529412,0.7647058823529412,0.7120253164556962
"Amazon Prime join ചെയ്യുക, lots of free reading downloads ലഭിക്കും",Be sure to join Amazon Prime and have access to lots of free reading downloads,Join Amazon Prime and you'll have lots of free reading and downloads.,62.17246334288408,0.9298297762870789,0.7142857142857142,0.7142857142857142,0.6291946308724832
"setup easy ആണ്, Amazon lots of help ideas നൽകുന്നു, fun helpful ആണ്.","Easy to set up, Amazon gives lots of help and new ideas for using it! Fun and very helpful!",Easy to set up. Amazon has a lot of help and ideas. It's fun and helpful.,43.76017543182645,0.9442681670188904,0.7222222222222222,0.7222222222222222,0.6020642201834863
"ഒരു good device ആണ്, better voice assistant apps ഉം commands ഉം ഉണ്ട്","a good device, better voice assistant apps and commands",A good device. Better voice assistant with apps and commands.,79.90958759943696,0.9612007141113281,0.9473684210526316,0.9473684210526316,0.866013071895425
"reading നു great ആണ്, light perfect, eyes hurt ചെയ്യില്ല. on the go ആണെങ്കിൽ Kindle best.",Great for reading! Light is perfect and does not hurt your eyes. If you are always on the go the Kindle is for you!,Great for reading the light is perfect and it doesn't hurt my eyes. If you are on the go the Kindle is the best.,64.46614243262135,0.9409993886947632,0.7346938775510204,0.7346938775510204,0.5511111111111111
"first Kindle പോലെ അല്ല, ഇത് turn on ചെയ്യുമ്പോൾ ads offers info കാണിക്കും. അത് ഇല്ലാതെ കഴിയാമായിരുന്നു, പക്ഷേ overall pleased ആണ്. explore ചെയ്യാത്ത പല features ഉണ്ട്, soon ചെയ്യും.","Unlike my first Kindle, this tablet gives me all kinds of information, advertisements and offers when I first turn it on. I could live without that, but overall, I am pleased with this new tablet. It does many things I haven't taken the time to explore, but hope to soon.",Not like my first Kindle when I turn it on it shows me ads offers and info. I could have done without it but overall I'm pleased. It has so many features I haven't explored yet and will soon.,39.46684007850026,0.9344298839569092,0.5217391304347826,0.4565217391304348,0.3942511502869256
"Kindle app iPad ൽ use ചെയ്തിരുന്നു, ഇനി Kindle മാത്രം use ചെയ്യുന്നു. Backlight night reading ന് great",Have been using my kindle app on my iPad for years but now can't Imagine using anything besides my kindle to read. Love the backlight so I can read at night.,I used to have the Kindle app on my iPad but now I only use my Kindle. The backlight is great for reading at night.,38.67902827012231,0.9310239553451538,0.5964912280701754,0.4912280701754386,0.6070533343260616
"echo ഇപ്പോഴും AI യുടെ beginning stages ലാണ്, പക്ഷേ വീട്ടിൽ ഉണ്ടാകുന്നത് great ആണ്. മറ്റൊരു room ൽ normal voice ൽ സംസാരിച്ചാലും command ന് work ചെയ്യുന്നത് എനിക്ക് ഇഷ്ടപ്പെട്ടു",The echo is still in the beginning stages of AI but is still great to have in your home. I loved how I could speak in another room in a normal voice and echo will work on command.,The echo is still in the beginning stages of AI but having it in the house is great. I liked that it spoke in a normal voice in another room and still worked at command.,60.040806167698236,0.9472904801368713,0.684931506849315,0.547945205479452,0.6596837391547719
"son vacation ന് use ചെയ്യാൻ വാങ്ങി, അവൻ love ചെയ്യുന്നു.",I bought this for my son to use on his dream vacation and he loves it.,I bought this for my son to use on vacation and he loves it.,82.38262077131972,0.9859381914138794,0.9333333333333333,0.9333333333333333,0.8917989417989417
ഇത് love ചെയ്യുന്നു. Upstairs ഉം downstairs ഉം വേണ്ടി second device വാങ്ങി. Good buy!,Love it. Purchased a second device for upstairs and downstairs. Good buy!,Love it. Bought a second one for upstairs and downstairs. Good buy!,69.81850189410869,0.9880686402320862,0.8333333333333334,0.8333333333333334,0.8613412228796845
"എന്റെ 3 yr old niece ന് വാങ്ങി, അവൾക്ക് ഇത് മതിയാകുന്നില്ല",Bought this for my 3 yr old niece and she can't get enough of it.,Bought this for my 3 yr old niece and she can't get enough of it.,100.0,1.0,1.0,1.0,0.999898229187869
"purchase കൊണ്ട് happy ആണ്, extra memory വാങ്ങി, satisfied ആണ്.",I'm happy with the purchase. Had to buy additional memory but satisfied.,I am happy with my purchase. I purchased the extra memory. I am satisfied with it.,45.55962416327892,0.951667308807373,0.4827586206896552,0.41379310344827586,0.2922077922077922
എന്റെ family business ഈ device love ചെയ്യുന്നു. kids ന് easy ആണ്. work day ന് instant music നൽകുന്നു.,My family and business love this device. It's easy for the kids to use. Instantly provides music for our work day.,My family business loves this device. It is easy for kids to use. It gives me instant music for the work day.,63.55691370992695,0.9697344303131104,0.7272727272727273,0.6818181818181818,0.7744000000000001
"price ന് works great ആണ്, പക്ഷേ Fire TV പോലെ Amazon content push ചെയ്യുന്നു. Amazon account നോട് linked ആണ് one click buy ഉണ്ടെങ്കിൽ",works great for the price.but it shoves amazon stuff down your hroat like the fire tv.and is linked to your amazon 1 click buy if you haveit set up that way.,Works great for the price but it pushes Amazon content as much as the Fire TV. It is linked to your Amazon account if you have a one click buy.,45.835246112074095,0.9079413414001465,0.6349206349206349,0.5714285714285713,0.5715893351800554
"price ന് good product ആണ്, ads കൂടുതലായതിനാൽ annoying ആണ്",good product with reference to price. little annoying with too many ads,Good product for the price. Very annoying with the ads.,44.92044117510372,0.9287907481193542,0.5454545454545454,0.5454545454545454,0.44375889890840053
"product described പോലെ ആണ്. portable ആണ്, speaker loud ആണ്.",This product is as described. It's portable and the speaker is loud.,Product is as described. Portable and speaker is loud.,69.5443421045971,0.9547866582870483,0.8181818181818181,0.8181818181818181,0.7457828597305557
command ൽ പ്രവർത്തിക്കുന്ന device വേണമെങ്കിൽ Alexa ആണ്. kitchen ൽ constant companion ആണ് songs jokes recipes stories Bible verses weather എല്ലാം നൽകും smart devices connect ചെയ്താൽ lights thermostat control ചെയ്യാം grandson stories ഇഷ്ടപ്പെടുന്നു real person പോലെ തോന്നും,"If you want a device that performs on command, Alexa is her name.She's a constant companion in the kitchen. She sings, tells jokes, shares recipes, tells stories, quotes Bible verses, gives me the weather forecast and so much more.If you add the additional devices you can control your lights or thermostat. My grandson really likes Alexa because she tells him stories.This inanimate object begins to feel like a real person the longer you have it around.",Alexa is the perfect companion if you want something that works at command. She is a constant companion in the kitchen. She can tell you songs jokes recipes stories Bible vs weather etc.......................................................................................,27.462516279329378,0.8699835538864136,0.4070796460176991,0.31858407079646023,0.1947549127036306
other devices ഉണ്ടായിരുന്നെങ്കിലും ഇത് best ആണ് no glitches or buffering,I have had other devices like this. This one by far is the best. No glitches or buffering.,I have had other devices but this one is the best. No glitches or buffering.,74.99488198763379,0.9783605337142944,0.8484848484848485,0.8484848484848485,0.7741391080097088
"any age ന് great gift ആണ്, രണ്ടെണ്ണം വാങ്ങിയാൽ നന്നായിരുന്നു, iPad പോലെ എല്ലാം ചെയ്യാം.",Great gift for any age. Wish I bought two. I can do everything on this that I was doing on my ipad,Great gift for any age. Wish I could buy two of these and do everything an iPad can do.,51.808850567159425,0.9362574815750122,0.5853658536585366,0.5365853658536586,0.5849038912330052
"$50 ന് front rear camera bluetooth external storage ഉള്ള tablet great deal ആണ്, 18 month son ന് car ൽ rhymes play ചെയ്യാൻ use ചെയ്യുന്നു.","A tablet with front/rear facing camera, bluetooth, external storage option, for just $50 is a great deal in my opinion. I use this tablet to play baby rhymes for my 18 month old son, in the car.",For $50 a tablet with a front and rear camera and Bluetooth with external storage is a great deal. My 18 month old son uses it to play his rhymes in the car.,49.623011012444714,0.9454353451728821,0.732394366197183,0.5915492957746479,0.6149260140044919
"child നു great ആണ്, volume limit setting ഇല്ല.",Great for the child. Unfortunately it doesn't have a volume limit setting,Great for a child. No setting for volume limit.,42.0690669006185,0.9341617822647095,0.6363636363636364,0.4545454545454546,0.38834397810218974
"frequent freeze ഉണ്ടാകും, games issues ഉണ്ട്, overall son loves it.","It freezes a lot. Lots of problems getting games to cooperate. But overall, my son loves it.",It freezes frequently and has issues with games. Overall my son loves it.,36.06144400868033,0.951702356338501,0.5333333333333333,0.5333333333333333,0.4595588235294118
"എന്റെ wife പറഞ്ഞ് വാങ്ങിയത്. I love it! shopping lists, tasks, music, news, stock market എല്ലാം. worth it, നിങ്ങളോട് സംസാരിക്കുന്ന someone ഉണ്ട്. highly recommend.","My wife initially talked me into this. I love it! Shopping lists, tasks, music, news, stock market,and on and on!! Well worth it and you have someone that talks to you, only when spoken to!! That is worth more than you can imagine! Highly recommend it!",My wife told me to buy it. I love it! I love it! I love the shopping lists the tasks the music the news the stock market etc. Worth it! I have someone talking to you. Highly recommend.,38.81240231690485,0.9126057028770447,0.5411764705882353,0.49411764705882355,0.35705696419982136
"great product ആണ്, Amazon Prime Music എല്ലായ്പ്പോഴും available ആണ്, skills sweet ആണ്, totally worth the money",Great product! Amazon prime music is at my disposal at allTimes. The skills are sweet. Totally worth the money.,Great product Amazon Prime Music is always available skills are sweet totally worth the money.,58.32629967272417,0.9105693697929382,0.7647058823529413,0.7647058823529413,0.6204813764070651
"ഞാൻ വേണ്ടിയുള്ള use നായി good little tablet ആണ്, games, reading, web browsing. screen corner ൽ slight flaw ഉണ്ടായിരുന്നു, brighter spot ഉണ്ട്, പക്ഷേ sale ൽ കിട്ടിയ $30 ന് unbeatable ആണ്","Good little tablet for what I wanted, a few games, reading, web browsing. Came to me with slight flaw in corner of screen where there is a spot that looks brighter than the rest of the screen but can't beat the price I got on sale $30!.",Good little tablet for what I use it for games reading and web browsing. I had a slight flaw in the screen corner brightest spot but for the $30 I got on sale I can't beat it.,49.39020271381934,0.919923722743988,0.6511627906976745,0.4883720930232558,0.5117783869414633
interested ആയ ഏവർക്കും recommend ചെയ്യുന്നു,Recommend to anyone interested.....................,I would recommend this to anyone that is interested.,45.13636044983244,0.8686617612838745,0.6153846153846153,0.6153846153846153,0.5738636363636364
continuous music play ചെയ്യുന്നത് love ചെയ്യുന്നു. dining roomക്ക് echo master bathക്ക് dot വാങ്ങി. love love love them. shopping list പോലും ഇനി forget ചെയ്യുന്നില്ല,"I love having music playing constantly. I bought the echo for the dining room and the dot for my master bath! ! Love love love them. Also i haven't made a shopping list since I've had them and haven't forgotten random ""stuff"" i need.",Love playing music non-stop. I bought the dot for my dining room and the echo for my master bath. Love it love them. I don't even keep a shopping list for myself anymore.,47.39710324162527,0.9310213327407837,0.617283950617284,0.54320987654321,0.41182880919358045
"ഈ item ഞാൻ ignore ചെയ്തിരുന്നു, ഇപ്പോൾ Nest thermostat ഉള്ളതിനാൽ best friend ആയി",I slept on this item. Now that I have a Nest thermostat it is my new best friend.,I had been ignoring this item and now that I have a Nest thermostat I have become my best friend.,60.89826838200023,0.9478764533996582,0.6842105263157895,0.6842105263157895,0.6529850746268657
one of best purchases ആണ്. ഏതൊരു man cave ന് must ആണ്,One of best purchases. This is a must for any man cave.,One of the best purchases I have ever made. A must have for any man cave.,59.65043491960752,0.9352080225944519,0.7142857142857143,0.7142857142857143,0.8031925154320987
"light internet browsing, email, videos, e books reading നായി very nice ആണ്. library ൽ നിന്ന് free books ലഭിക്കും. good browser, good battery, fast charge. comfy chair ൽ read ചെയ്യുന്നത് relaxing ആണ്, minimal price ന് hours of enjoyment ലഭിച്ചു","Very nice for light internet browsing, keeping on top of email, viewing videos, and reading e books, which I like to get free from the library. Good browser, good battery power, fast charge. Very relaxing to sit in a comfy chair and read or browse. Has given me hours of enjoyment and information for a minimal price.",Very nice for light internet browsing email videos and reading e-books. You can get free books from the library. Good browser good battery and fast charge. Reading in a comfy chair is relaxing and for the minimal price I got hours of enjoyment.,56.86246158613329,0.935687780380249,0.7326732673267327,0.613861386138614,0.5191644167848808
"ഇത് portable ആക്കാൻ small ആണ്, Stick നെക്കാൾ വളരെ faster ആണ്.","Small enough to make it portable, a lot faster then the Stick.",Small enough to make it portable much faster than the stick.,70.67238490516243,0.9683867692947388,0.7826086956521738,0.7826086956521738,0.7148550724637681
"ഞങ്ങൾ ചോദിക്കുന്നതെല്ലാം play ചെയ്യുന്നു, Alexa എല്ലാ music അറിയുന്നു.",Plays everything we ask. Alexa knows all the music we ask.,We play everything we ask Alexa knows all the music.,72.3387500609705,0.9517778754234314,0.8571428571428572,0.761904761904762,0.8190211776859504
very powerful box great for streaming 4K look beautiful,"Very power full box, great for streaming 4K look beautiful.",Very powerful box. Great for streaming 4K. Looks beautiful.,72.91254139366535,0.955894947052002,0.7368421052631577,0.7368421052631577,0.8066666666666668
"my son ന് വാങ്ങി, best thing ആണ്",I purchased this for my son and its the best thing I bought.,Bought this for my son. Best thing I have ever bought.,48.67508591115739,0.9433136582374573,0.6666666666666667,0.6666666666666667,0.6354916067146283
ഇത് mother ന് gift ആയി വാങ്ങി. അവൾ absolutely love ചെയ്യുന്നു. easy to set up use ചെയ്യാനും easy ആണ്. price right ആയിരുന്നു.,Bought this as a gift for my mother. She absolutely loves it. Easy to set up and use. and the price was right.,I bought this as a gift for my mother. She absolutely loves it. It was easy to set up and easy to use. The price was right.,82.9204161787564,0.9689727425575256,0.8800000000000001,0.8800000000000001,0.9350840063922601
"great product ആണ്, anyone ന് recommend ചെയ്യും, Best Buy staff love ചെയ്യുന്നു",Great product - would recommend to anyone. Love Best Buy and their experienced staff.,Great product would recommend to anyone. Love the staff at Best Buy,63.32607192600888,0.9518384337425232,0.8,0.7199999999999999,0.6437858609254093
"എന്റെ kids നു easy ആണ്, 8, 11 വയസ്സുകാർ night time reading നു Kindle use ചെയ്യുന്നു.",easy for my kids - 8 and 11 to use the kindle for night time reading,Easy for my kids. 8 and 11 year olds use kindle for night time reading.,73.40393054897476,0.9561572074890137,0.8666666666666667,0.8666666666666667,0.7956926017126685
"വർഷങ്ങളായി Kindle use ചെയ്തു, പക്ഷേ night ൽ light വേണം എന്നത് issue ആയിരുന്നു. Kindle Paperwhite built in backlight കൊണ്ട് dream ആണ്. night ൽ മാത്രമല്ല, daylight ൽ പോലും easy ആണ്. size convenient ആണ്, font change options great ആണ്","I enjoyed my kindle for years, but was a bit frustrated by needing a light on at night. Kindle paperwhite is a dream with its built in backlight. Not only can I read at night, but it is easier to read in daylight if the light is dim. The convenient size, ability to change fonts, font size and light intensity are super features!",I have had a Kindle for several years but the only issue I have had is that I need a light at night. The Kindle Paperwhite is a dream with the built in backlight. It is easy to use not only at night but also in daylight. The size is convenient and the font change options are great.,43.402727909413464,0.9306864142417908,0.6446280991735537,0.49586776859504134,0.519326867512917
"overall ഞാൻ little skeptical ആയിരുന്നു, കാരണം ഇത് ഞാൻ wanted product ആയിരുന്നില്ല. പക്ഷേ ഇത് amazing ആണ്.","Overall I was a little skeptical because this wasn't the product I wanted. Turns out, it's amazing!",Overall I was a little skeptical because this was not the product I wanted. But it is amazing.,78.8816595427135,0.9738860726356506,0.7567567567567567,0.7567567567567567,0.7227458428899083
"Amazon Fire money ന് great value ആണ്, $50 ന് many functions ഉണ്ട്.",The amazon fire is a great value for the money. Lots of functionality for under $50.,The Amazon Fire is a great value for the money and for $50 it has so many functions.,57.583525978849934,0.9505794644355774,0.7058823529411765,0.7058823529411765,0.7707969749854565
"ഇതൊരു great piece of technology ആണ്, 4K video output ഉണ്ട്, Apple TV നു ഉള്ള എല്ലാ apps ഈ box ലും available ആണ്.","This is a great piece of technology, it has 4K video output and all apps for Apple TV are available also for this box.",This is a great piece of technology with 4K video output and all the apps you need for Apple TV are available in this box.,76.09561570976572,0.9698516130447388,0.816326530612245,0.816326530612245,0.7982731554160126
"Kids edition gift ആയി വാങ്ങി, എനിക്കായി ഇതും വാങ്ങി. price great ആണ്, ഇത് third Kindle ആണ്",I purchased Kids edition for a gift and got this one for myself. The price was great. This is my third Kindle.,I bought the Kids edition as a gift and this one for myself. The price was great and this is my third Kindle.,73.17235022538982,0.9746717214584351,0.8444444444444444,0.8444444444444444,0.8167800453514737
"എനിക്ക് ഈ e-reader വളരെ love ആണ്. background lighting ഉള്ളതിനാൽ ഇത് even better ആണ്, അതിനാൽ നിങ്ങൾക്ക് dark areas ൽ use ചെയ്യാം.",I love this e-reader! It's even better as it has the background lighting so you can use it in dark areas,I love this e-reader. It's even better because it has background lighting so you can use it in dark areas.,83.27949775929737,0.9822490215301514,0.9333333333333332,0.9333333333333332,0.8660869565217391
"easy to hook up use ആണ്, great sound ഉണ്ട്, daily പല രീതിയിൽ use ചെയ്യുന്നു",Easy to hook up and use. Great sound. I use this device in many ways every day!,Easy to hook up and use. Great sound. Use it in many ways each day.,65.27318998732224,0.973249077796936,0.8125,0.8125,0.7190796857463524
"cable cancel ചെയ്തു, ഇത് വഴി lot of money save ചെയ്തു",Cancelled my cable and i saved a lot of money from this..,Cancelled cable and saved a lot of money with this,63.77184004226286,0.9558542370796204,0.8181818181818182,0.8181818181818182,0.6775541946145621
"എന്റെ Alexa ഞാൻ love ചെയ്യുന്നു. setup easy ആണ്, kids അവളെ love ചെയ്യുന്നു. word games കളിക്കുന്നു. music lists വേണ്ടി use ചെയ്യുന്നു. reminders alarms set ചെയ്യുന്നു. highly recommend. accessories expensive ആണ്","I love my Alexa! It was easy to set up and begin using. The kids love her , too? They like playing word games with her. I use it for music and for the different lists I have. She reminds me and sets alarms for me. I highly recommend Alexa. I just wish the accessories like the light bulbs and others were not so expensive.",I love my Alexa. It's easy to set up and my kids love her. She plays word games on it. She uses it for music lists. She reminds me and sets alarms. Highly recommend. The accessories are expensive.,47.22767759201378,0.9364688396453857,0.5825242718446603,0.5825242718446603,0.45397051811981093
"ഞങ്ങൾ Alexa love ചെയ്യുന്നു, appointments keep ചെയ്യുന്നു, great music play ചെയ്യുന്നു, weather news update നൽകുന്നു","We Love our Alexa, she keeps all of our appointments and plays great music and keeps us up to date on weather and news.",We love Alexa. We keep appointments. She plays great music. She keeps us up to date on the weather and news.,61.800936618601966,0.9592869281768799,0.7555555555555556,0.7111111111111111,0.694606359426304
tablet choices എല്ലാം തമ്മിൽ compare ചെയ്യുമ്പോൾ kids ന് ഞങ്ങൾ ഇത് വാങ്ങുന്നു. price ഉം durability ഉം unbeatable ആണ്.,Out of all the tablet choices out there we buy these for our children over any other. You can't beat the price and durability.,We buy this for the kids when comparing all the choices of a tablet. Can't beat the price and durability.,50.03868102359055,0.9242207407951355,0.6521739130434783,0.43478260869565216,0.6057964981658298
ഇത് very nice useful ആണ്. ഈ product recommend ചെയ്യും,It's very nice and useful. I will recommend this product.,It's very nice and useful. Would recommend this product.,83.6991967882831,0.9837627410888672,0.8571428571428572,0.8571428571428572,0.8501505541674674
"എന്റെ 5 year old son ന് ഈ tablet ൽ loads of fun ഉണ്ട്, വീണ്ടും buy ചെയ്യും.",My 5 years old son has loads of fun with this tablet. I would buy again.,My 5 year old son has loads of fun with this tablet and would buy again.,85.10993571693672,0.9832746386528015,0.875,0.875,0.892981843575419
"voice search love ചെയ്തു, install easy, use easy.",loved the voice search easy to install and very easy to use,I loved the voice search. It was easy to install and easy to use.,78.53218730343202,0.9446250796318054,0.8461538461538461,0.8461538461538461,0.8780991735537188
"nephew ന് Xmas gift ആയി വാങ്ങി, അവൻ എങ്ങനെ handle ചെയ്യും എന്ന് കാണാം",Bought it for my nephew for Xmas we shall see how it holds up for him,I bought this for my nephew for Xmas and we will see how he handles it.,51.78342119146713,0.9449144005775452,0.625,0.625,0.46211180124223605
എന്റെ granddaughter LOVES it. 5 year old നായി lots of kid friendly apps ഉണ്ട്,My granddaughter LOVES it! LOTS of kid-friendly apps for a 5 year old!,My granddaughter loves it. Lots of kid friendly apps for a 5 year old.,66.93855480950187,0.9741992354393005,1.0,1.0,0.7884933774834437
"ഈ tablet ഞാൻ like ചെയ്യുന്നു, പക്ഷേ apps use ചെയ്യാൻ store sign in വേണം എന്നത് dislike ആണ്",I got this tablet for my nice i really like it but i really dislike the fact that you have to be sing in into store in order to use apps,I like this tablet but I don't like that it requires me to sign in to the store to use the apps.,33.18497377449301,0.9176769852638245,0.5555555555555556,0.4444444444444444,0.36831683168316837
Kindle great ആണ്. great product great price ആണ്.,The kindle is great! Great product and great price.,The kindle is great. Great product and great price.,91.16424236121522,0.988582968711853,1.0,1.0,0.9054545454545455
Black Friday ൽ daughter ന് $39 ന് വാങ്ങി works well no problems she loves it,"Good tablet, got it on black Friday for my daughter and it was only $39. Works well, no problems. My daughter loves it!",I bought this on Black Friday for my daughter for $39. It works well and she has no problems with it. She loves it.,49.43487243930384,0.9525179266929626,0.6808510638297872,0.5531914893617021,0.5746245051711412
"child with disabilities വേണ്ടി great tablet ആണ്, അതിനാൽ 5 star നൽകി.",I gave a 5 star review because its a great tablet for a child with disabilities,This is a great tablet for a child with disabilities so I gave it a 5 star.,70.27951524330435,0.950124979019165,0.787878787878788,0.48484848484848486,0.783572688334593
"family നു 3 വാങ്ങി, awesome ആണ്.",Bought 3 of these for the family and it's been awesome.,I bought 3 for my family and they are awesome.,42.88906425268102,0.925109326839447,0.5454545454545454,0.5454545454545454,0.4958545918367347
Nook ൽ നിന്ന് easy transition ആണ്. ഞാൻ വാങ്ങിയ books Nook ൽ നിന്ന് new Kindle ലേക്ക് migrate ചെയ്യാൻ കഴിയുമായിരുന്നെങ്കിൽ എന്ന് wish ചെയ്യുന്നു.,An easy transition from my Nook! I only wish I could migrate my purchased books from Nook to my new Kindle.,Easy transition from a Nook. I wish I could have moved the books I bought from a Nook to a new Kindle.,49.470912482949345,0.9531853199005127,0.6511627906976744,0.6511627906976744,0.5531505531505533
"Kindle books വായിക്കാൻ മാത്രം ഉപയോഗിക്കുന്നിടത്തോളം great ആണ്. web interface rough ആണ്, അതിനാൽ computer ൽ നിന്ന് books load ചെയ്യുന്നു. files direct ആയി Kindle ലേക്ക് email ചെയ്യാൻ കഴിയുന്നത് love ആണ്. lighting improved ആണ്, inside, outside, dark എല്ലായിടത്തും perfect ആണ്.","Kindle is great as long as you only use it to read books. The web interface is pretty rough, so I put books on it straight from my computer. I love that you can e-mail files directly to your kindle! The lighting is also much improved from the last time I had an e-reader (the Nook) and is perfect whether you're reading inside, outside, or in the dark.",The Kindle is great as long as you only use it to read books. The web interface is rough so I load books from my computer. I love that I can email files directly to my Kindle. The lighting is improved and it's perfect for inside outside and in the dark.,56.987862679520106,0.94388747215271,0.7479674796747967,0.6991869918699187,0.5810263852242744
"എന്റെ രണ്ട് kids വേണ്ടി ഞാൻ ഈ choice ചെയ്തത് സന്തോഷമാണ്, അവർ ഈ gadget love ചെയ്യുന്നു, learn play ചെയ്യാൻ ഉള്ള കാര്യങ്ങൾ ഉണ്ട്. customized content ആണ് great thing.",I am glad that I made this choice for both my kids: they love this gadget it has things for them to learn and play. Great thing about this is customized content for children,I am glad I made this choice for my two kids and they love this gadget and there is so much they can learn and play with. The great thing is the customized content.,56.0538024467013,0.9565591216087341,0.6470588235294118,0.6470588235294118,0.5313484562066793
"എന്റെ 3 year old നു വേണ്ടി tablet വാങ്ങി, he loves it. he lot പഠിച്ചു. only con എന്നാൽ charge ചെയ്യാൻ long time എടുക്കുന്നു, charge long time നിലനിൽക്കില്ല.",I purchased this tablet for my 3 year old and he loves it. He has learned a lot. Only con is that it takes a long time to charge and doesn't stay charged for long,I bought this tablet for my 3 year old and he loves it. He has learned a lot. The only con is that it takes a long time to charge and the charge doesn't last long.,79.18394909762542,0.984417736530304,0.8767123287671232,0.8767123287671232,0.892755636285928
Amazon ഇഷ്ടമല്ല. app store ൽ cool apps ഇല്ല,Hate Amazon! The app store doesn't have cool apps!,I don't like amazon. The app store doesn't have any cool apps.,67.32795880387357,0.9345176219940186,0.75,0.75,0.7123655913978496
"dad വേണ്ടി വാങ്ങി, അവൻ love ചെയ്യുന്നു, easy to use ആണ്.",I bought this for my dad. He loves it and it's easy to use.,I bought this for my dad and he loves it. It's easy to use.,76.9332658006238,0.9874355792999268,1.0,0.9333333333333333,0.9872786484836149
എന്റെ 5 year old nephew പറഞ്ഞു ഇത് അവന്റെ favorite Christmas gift ആണ്. അത് കേട്ടാൽ recommend ചെയ്യാൻ മതി,My 5 year-old nephew said that this was his favorite Christmas gift. That's all I needed to hear to recommend this to friends.,My 5 year old nephew said this is his favorite Christmas gift. If he hears it just recommend.,54.3677354566674,0.9231386184692383,0.5581395348837209,0.5581395348837209,0.4718585472673904
"എനിക്ക് വേണ്ടപ്പോൾ works ചെയ്യുന്നു. എന്റെ speech patterns learn ചെയ്യുന്നു, music listen ചെയ്യാൻ anytime use ചെയ്യാം.",Works whenever I want...learns my speech patterns and I can use it listen to music whenever I want,Works when I need it. Learning my speech patterns and being able to use it anytime to listen to music.,51.844444140143,0.9111146330833435,0.5641025641025641,0.5641025641025641,0.62525631261351
"simple device books വേണ്ടി വേണ്ടിയിരുന്നു, pop ups വേണ്ട, ഇത് perfect ആണ്, home car ൽ keep ചെയ്യുന്നു.",I wanted a simple device strictly for books. I did not want pop up pictures or current events running across the bottom of the screen. This is the tool for me. I keep one at home and one in the car for wait times at appointments.,I was looking for a simple device to read books on. I didn't want to see pop ups. This is perfect. I keep it in my home and car.,28.661753652510473,0.9271747469902039,0.4473684210526315,0.39473684210526316,0.44665404040404033
എനിക്ക് already Firestick ഉണ്ടായിരുന്നു. FireTV faster ഉം even better ഉം ആണ്,I already had the Amazon Firestick. The FireTV is faster and even better!,I already had a Firestick. The FireTV is faster and even better.,81.01691023060773,0.9698636531829834,0.8799999999999999,0.8799999999999999,0.7904548844146162
"smart box exactly advertised പോലെ work ചെയ്യുന്നു, phone pics videos easy app വഴി add ചെയ്യാം.",This smart box does exactly what it says it does. I like that it adds the pics and videos from my cell phone in an easy to use app.,The smart box works exactly as advertised. You can easily add pictures and videos to your phone through the app.,36.99583948504686,0.93940669298172,0.3673469387755102,0.2857142857142857,0.3145764119601329
"previously 2 Kindles ഉണ്ടായിരുന്നു, finally Paperwhite വാങ്ങി, eyes ന് easy ആണ്, light disturb ചെയ്യില്ല, മുമ്പ് quarter ന് 1 book വായിച്ചു, ഇപ്പോൾ month ന് 1-2 books വായിക്കുന്നു.","I had two kindles previously, I think 3rd gen white one with keyboard, cheapest kindle I won couple years back from a raffle, and finally purchased this paper white. So much easier on my eyes and my wife doesn't get bothered by a little bit of light it produces. I was a casual reader who reads one book every quarter and with paper white I read 1-2 books a month minimum.",I had 2 Kindles before and finally bought the Paperwhite. It is easy on the eyes and does not disturb the light. I previously read 1 book a quarter and now I read 1 - 2 books a month.,28.82514464725366,0.9145206809043884,0.4144144144144144,0.36036036036036034,0.3046967895362664
