manglish,eng,prediction,chrf,bertscore_f1,rouge1,rougeL,meteor
ഇത് really nice tablet ആണ് runs great thin easy to hold,This really a nice tablet.It runs great and it's thin and easy to hold.,This is a really nice tablet. It runs great and thin and easy to hold.,78.91503644694039,0.9650169610977173,0.9032258064516129,0.8387096774193549,0.8152173913043478
"Christmas ന് sister in law ന് വാങ്ങി. അവൾ അത്ര ഇഷ്ടപ്പെട്ടത് കൊണ്ട് down വെക്കാൻ കഴിയുന്നില്ല. price ന് great product ആണ്. tablet ൽ അവൾക്ക് വേണ്ടതെല്ലാം ഉണ്ട്. beginner tablet ആയി great ആണ്, easy to use ആണ്",Bought this for my sister in law for Christmas. She can't put it down as she loves it so much. Great product for the price. Has everything she wanted on a tablet. Great beginner tablet and so easy for her to use.,Bought this for my sister-in-law for Christmas. She loved it so much that she couldn't put it down. Great product for the price. The tablet has everything she needs. Great for a beginner tablet and easy to use.,70.90053160463519,0.9651862978935242,0.8571428571428572,0.6904761904761904,0.7795365021008405
"ഈ tablet എന്റെ പഴയ tablet replace ചെയ്യുന്നു, flexibility ഉം size ഉം കൊണ്ട് ഞാൻ very pleased ആണ്. Unknown apps ഉപയോഗിച്ച് expand ചെയ്യും. Home network ൽ fit ചെയ്യും എന്ന് പ്രതീക്ഷിക്കുന്നു.",This tablet replaces a tablet I've had for several years and I am very pleased with its flexibility and size. I'll expand it with apps as yet unknown. I expect it to fit in with my home network.,This tablet is replacing my old tablet and I am very pleased with the flexibility and size of this tablet. It will expand with unknown apps. I hope it fits into my home network.,54.33047219783067,0.9520041346549988,0.5945945945945946,0.5405405405405405,0.5258398685198127
screen resolution sharp vivid ആണ് battery long ആണ് പക്ഷേ Amazon playground പോലെ feel ചെയ്യുന്നു പുറത്തുള്ള world access difficult ആണ് persistence വേണ്ടിവരും,"The screen resolution is quite sharp & vivid, and the battery lasts a LONG time, but I found a major drawback: In a sense, it's like being confined to an AMAZON playground... big, yes, but accessing the BIGGER outside world can be a challenge. I often get sidetracked to AMAZON-authorized playthings, and getting around them, while doable, well, they don't make it easy. The only key is stubborn persistence.","The screen resolution is sharp and vivid. The battery lasts a long time, but it feels like playing on Amazon playground. Access to the outside world is difficult and will require some persistence.",30.912880540096978,0.8973988890647888,0.4807692307692308,0.4230769230769231,0.2968515236362787
"paperwhite read ചെയ്യാൻ ഇഷ്ടമാണ്, tablet നെക്കാൾ small ആണ്, anywhere carry ചെയ്യാം, books read ചെയ്യുന്നത് enjoy ചെയ്യുന്നു.",I like the paperwhite read its smaller then my tablet can go anywhere with me and I enjoy reading books on it,I like to read paper white because it is so small compared to a tablet. I can take it anywhere and enjoy reading books on it.,54.611623674129774,0.9259546399116516,0.5416666666666667,0.4999999999999999,0.5653883972468042
എന്റെ family Kindle Fire love ചെയ്യുന്നു. 4-5 years last ചെയ്യും. charging ports issues ഉണ്ടെങ്കിലും price ന് worth.,My family loves their kindle fires. These are a good quality low price tablet that lasts about 4-5 years. We have had trouble with the charging ports going out after that time but for the price they are totally worth it,My family loves the kindle fire. It last 4-5 years. I have issues with charging ports but for the price it is well worth it.,39.60271135468309,0.9418109655380249,0.5294117647058824,0.5,0.4754306482126855
"books reading ന് dedicated device വേണമെങ്കിൽ Kindle Paperwhite great ആണ്, battery weeks നീളും, screen eyes ന് easy ആണ്, dictionary wikipedia links helpful ആണ്","If you want a dedicated device for reading books, the Kindle paperwhite is great. Battery lasts for weeks without a charge, screen is easy on the eyes,links to dictionary.com and wikipedia are so helpful!","If you are looking for a device that is dedicated to reading books, the Kindle Paperwhite is great. The battery lasts several weeks and the screen is easy on the eyes. The links to the dictionary and wikipedia are helpful.",64.60095844707074,0.9473848938941956,0.7631578947368423,0.7105263157894738,0.6623762376237624
"ഞാൻ Alexa നെ love ചെയ്യുന്നു, ഈ product very versatile ആണ്, room sound കൊണ്ട് fill ചെയ്യുന്നു.",I love Alexa! This product is very versatile. It fills the room with sound.,"I love Alexa, this product is very versatile and fills my room with sound.",74.47218455336349,0.9783669114112854,0.8571428571428571,0.8571428571428571,0.7580266797381044
Money ന് great tablet ആണ്. Tablet അല്ലെങ്കിൽ laptop preference കണ്ടെത്താൻ നല്ല വഴി ആണ്. Movies stream ചെയ്യാനും web surf ചെയ്യാനും well work ചെയ്യുന്നു.,Great tablet for the money. Good way to see if you prefer a tablet or a laptop without spending a bunch of money to find out. Works good to stream movies or surf the web.,Great tablet for the money. Good way to find your tablet or laptop preference. Works well for streaming movies and surfing the web.,52.60054179450584,0.944240391254425,0.5517241379310345,0.5172413793103448,0.49881338867428293
"tablet easy to use ആണ്, durable ആണ്, battery decent time last ചെയ്യും.",This tablet is easy to use. It is also durable and the battery lasts a fair amount of time.,The tablet is easy to use and durable. The battery lasts a decent amount of time.,64.10577679012289,0.976818323135376,0.7999999999999999,0.742857142857143,0.7246376811594204
"fire great ആണ്, size nice ആണ്, too big അല്ല, clarity good ആണ്",The fire is great. The size is really nice. Not to big. The clarity is really good.,"The fire is great, the size is nice, not too big, and the clarity is good.",52.01866774662004,0.9644836783409119,0.8484848484848485,0.8484848484848485,0.6812333864965443
"ഈ good recommend ചെയ്യാൻ സന്തോഷം, Best Buy number one ആണ്",I so happy I can recommend this good thanks Best Buy is the number one,Glad to recommend this good. Best Buy is number one.,55.00520647891653,0.9276540279388428,0.64,0.64,0.5298681972789115
"older person ന് games play ചെയ്യാൻ suitable gift ആണ്, visual size reasonable ആണ്",Gift suitable for an older person to spend time playing games. Visual size is reasonable.,Suitable gift for an older person to play games on. Visual size is reasonable.,66.36769755430294,0.956989049911499,0.8275862068965518,0.7586206896551724,0.8711374095989479
mother in lawന് birthday gift ആയി വാങ്ങി books and music load ചെയ്തു അവളെ very happy ആക്കി. reader ആയി musicക്കും Bluetooth headphones കൂടെ great ആണ്,Bought this for my mother in law for her birthday. Loaded it with books and music and made her the happiest lady in town. Works great as a reader and also for music when paired with a good set of blue tooth headphones.,Bought this as a birthday gift for my mother-in-law loaded books and music for her birthday and made her very happy with it. Great as a reader for reading music and with Bluetooth headphones.,55.64268398509727,0.9261438846588135,0.7341772151898734,0.5569620253164557,0.5395691609977324
"Alexa നൽകുന്ന intelligence ന് Echo എനിക്ക് ഇഷ്ടമാണ്. എന്റെ Sonos ന് match ചെയ്യുന്ന sound quality ഇതിന് ഉണ്ടായിരുന്നെങ്കിൽ അല്ലെങ്കിൽ Sonos ന് Echo യുടെ smarts ഉണ്ടായിരുന്നെങ്കിൽ എന്ന് ഞാൻ wish ചെയ്യുന്നു. എങ്കിലും, ഈ device വാങ്ങിയത് regret ഇല്ല.","I like the Echo for the intelligence that Alexa brings. I wish it had sound quality that matched that of my Sonos or rather the Sonos had the smarts of the Echo. Either way, I don't regret buying the device.","I love the Echo for the intelligence that Alexa provides. I wish it had the sound quality that matches my Sonos or that Sonos had Echo's smarts. However, I can't regret buying this device.",65.44789700164203,0.9603304266929626,0.7532467532467532,0.6753246753246753,0.7162921348314607
"എനിക്ക് പല budget tablets ഉണ്ടായിട്ടുണ്ട്, പക്ഷേ ഇത് അവയെല്ലാം blow ചെയ്യുന്നു. Amazon ecosystem ൽ invest ചെയ്യാൻ തയ്യാറാകണം, പക്ഷേ well worth ആണ്.","I have had several budget tablet, but this blows them all away. You have to be willing to be invested in the Amazon ecosystem, but it is well worth it.","I've had several budget tablets, but this one blows them all out. Be prepared to invest in the Amazon ecosystem, but well worth it.",63.525434989206886,0.9596413969993591,0.6909090909090909,0.6909090909090909,0.7685463216462068
I love Amazon Echo flawless ആയി work ചെയ്യുന്നു,I love the amazon echo! It has always worked flawlessly for us.,I love the Amazon Echo. It works flawlessly.,40.22474010012028,0.9274144768714905,0.7000000000000001,0.7000000000000001,0.6327160493827161
"മുൻ Kindle model ഉണ്ടായിരുന്നു, ഇനി better ആകില്ല എന്ന് കരുതി. ഇത് touch screen ഉം light ഉം ഉള്ളതാണ്. light, dark എല്ലായിടത്തും read ചെയ്യാം, daily use ചെയ്യുന്നു","I own a a previous model of the kindle and like that. I thought it couldn't get any better. Them I found this its touch screen and it lights up. So you literally can read it anytime, in the light in the dark. I use it everyday.",I had a previous kindle model and thought it wouldn't get any better. This one has a touch screen and has a light. I can read anywhere in light and dark. I use it everyday.,50.754605171206734,0.9413847923278809,0.6428571428571429,0.5714285714285715,0.5588301077532332
"user friendly ആണ്, owner guide വായിക്കാൻ മുമ്പ് ഒരു മാസം use ചെയ്തു, reading effortless ആക്കി, avid readers ന് must have.",So user friendly that I had it for over a month before I read the owners guide to learn all the other features. Makes reading a book effortless. A must have for the avid book reader.,"User friendly, used it for a month before reading the owner's guide, made reading effortless and a must have for avid readers.",45.24126814958366,0.9374346733093262,0.5423728813559322,0.5423728813559322,0.49095677174494895
"future ൽ ഇത് കൂടുതൽ use ചെയ്യും എന്ന് hope ചെയ്യുന്നു. apps music ഇഷ്ടമാണ്, പക്ഷേ other household devices connect ചെയ്യാൻ hard ആണ്.",Hope to use it a lot in the future. I like all the apps and music. Hard to connect with other household devices,I hope to use this more in the future. I like the apps and music but it is hard to connect to other household devices.,71.39643742900084,0.9642760157585144,0.7916666666666667,0.7499999999999999,0.7734495914768024
Amazon Fire Kids Edition kids ഉം parents ഉംക്കായി long short trips ൽ entertain ചെയ്യാൻ great device ആണ്,The Amazon - Fire Kids Edition is a great device for kids and parents to entertain kids during long or short trips,The Amazon Fire Kids Edition is a great device for kids and parents to entertain on long short trips.,79.53662989629227,0.9690290689468384,0.9,0.9,0.7894438781288935
കുറഞ്ഞ instructions കൊണ്ട് തന്നെ set up ചെയ്ത് start using ചെയ്യാൻ കഴിയുന്ന ഒരു family member ന് gift ആയി ഞാൻ product വാങ്ങി. ഇത് less computer savvy ആയവർക്കു വളരെ important ആണ്,I bought the product as a gift for a family member who was able to set uo and start using the product with minimal or no instructions. This is so important for those who might be less computer savvy!,I purchased this product as a gift for a family member who can set it up and start using with fewer instructions. It is very important for someone less computer savvy.,56.03000096435328,0.9467753767967224,0.6571428571428573,0.6285714285714286,0.5495741777224987
"perfect gift ആണ്, customers ന് yearly നൽകുന്നു",They make the perfect gift. I give them out to my customers every year.,Perfect gift. I give it to my customers every year.,66.78076677706572,0.9693525433540344,0.75,0.75,0.7030091121000211
"market ൽ ഇതിനകം many options ഉള്ളതിനാൽ really need ഇല്ലായിരുന്നു, പക്ഷേ wife ന് Christmas ന് Amazon Echo ലഭിച്ചു, Alexa augment ചെയ്യാൻ ഇത് നൽകി. wife happy ആണ്, ഞാൻ happy ആണ്. Alexa ഒപ്പം works ചെയ്യുന്നു.","Didn't really need this with how many options are currently on the market, however my wife received an Amazon Echo for Christmas, decided to give this to her to augment Alexa, My wife is happy, therefore I'm happy:). Works with Alexa btw:)","Really didn't need it because there are so many options already on the market, but my wife got the Amazon Echo for Christmas and this gave her the ability to augment Alexa. My wife is happy with it and I am happy with it. Alexa works with it.",51.313798144633616,0.9205876588821411,0.6666666666666666,0.5806451612903225,0.5546125220343409
verified purchase ആയി kids version വാങ്ങി കാരണം ഇത് mainly എന്റെ toddlerക്കാണ്. അവന് phoneൽ learning apps ഇഷ്ടമായതിനാൽ ഇത് perfect ആയിരിക്കും എന്ന് ഞങ്ങൾ കരുതി,"Verified PurchaseI got the kids version because this is mainly for my toddler. I know, I know, yes I did get this for my toddler. He is always interested in the learning apps we get on our phone for him so we figured this would be perfect.",Purchased the kids version as a verified purchase because it is mainly for my toddler. We thought it would be perfect since he likes learning apps on his phone.,43.7999519753998,0.919867753982544,0.4999999999999999,0.3684210526315789,0.3441577031614249
"volume problem ആണ്, clear sound ലഭിക്കാൻ case remove ചെയ്യണം.",volume is a problem we have to take off the protective case for it to sound clear.,Volume problem. Need to remove the case to get clear sound.,31.545991901779065,0.9281474947929382,0.5714285714285714,0.5,0.2857142857142857
"streaming capabilities love ചെയ്യുന്നു, cable cost save ചെയ്യുന്നു.",Love the streaming capabilities on this item. Really saves a lot with the increasing cost of cable.,Love the streaming capabilities. Saving money on cable.,43.55751765242482,0.9418356418609619,0.48,0.48,0.38026055521451463
email check ചെയ്യാൻ works great ആണ്.,It works great for all my needs to check my emails,Works great for checking email.,41.37402048165995,0.9456532001495361,0.37499999999999994,0.37499999999999994,0.4247619047619048
smart speakers ൽ Amazon Echo definitely best ആണ്. setup use ൽ issues ഒന്നുമില്ല. great speaker ആണ്.,Amazon Echo is definitely the cat's meow in smart speakers. So far I've not had any issues in set up or use. Great speaker,The Amazon Echo is definitely the best in smart speakers. No issues with the setup and use. Great speaker.,61.298027945508174,0.9403091073036194,0.5333333333333333,0.5333333333333333,0.4430768657828094
"everyday questions ചോദിക്കാൻ use ചെയ്യുന്നു. time weather shopping list calendar check ചെയ്യാം, computer open ചെയ്യേണ്ടതില്ല","Use to do everyday questions. What's the time,weather,addtoo shop list, check calendar and all kinds of little things without having to open computer lying in bed.","I use it everyday to ask questions. I can check my time, weather, shopping list, calendar, etc. without having to open my computer.",48.37440389854785,0.9105250835418701,0.5384615384615384,0.4615384615384615,0.44285714285714284
"ഞങ്ങൾക്ക് Fire Stick കുറച്ച് weeks മാത്രമേ ഉണ്ടായിരുന്നുള്ളൂ, പക്ഷേ ഇതുവരെ love ചെയ്യുന്നു. many options ഉണ്ട്, quality wonderful ആണ്",We have only had our fire stick for a few weeks but we love it so far! There's so many options and the quality is wonderful.,We only had the Fire Stick for a few weeks but we love it so far. It has so many options and the quality is wonderful.,77.35214167792451,0.9724568724632263,0.8679245283018868,0.8679245283018868,0.823961937716263
"Fire box best choice ആണ്, speed top class ആണ്.",Fire box is the way to go. Speed rules and this is in the top of the class.,The Fire box is the best choice. The speed is top class.,34.72130437624115,0.9155545830726624,0.6666666666666667,0.5333333333333333,0.48807989690721654
paperwhite fantastic e reader ആണ്. display battery life front light എല്ലാം amazing experience നൽകുന്നു. water dust resistant ആയിരുന്നെങ്കിൽ better. library ebooks download ചെയ്യാൻ കഴിയുന്നത് great ആണ്,"The paperweight is a fantastic e-reader and the best I've ever used. Great display, fantastic battery life, and a very adjustable front light system work together to create an amazing reading experience. The only thing I would change would be to make it water and dust resistant for beach use. (Which is rumored to be coming in the next model)The ability to borrow ebooks from my library and download them directly on my Kindle is fantastic!","The paperwhite is a fantastic e-reader. The display, battery life, front light, and everything else makes for an amazing experience. I wish it was more water and dust resistant. The fact that you can download library ebooks from the library is great.",39.47357355321785,0.9159918427467346,0.5081967213114754,0.4262295081967213,0.29777106490856997
"previous model പോലെ optical audio ഉണ്ടായിരുന്നെങ്കിൽ നല്ലതായിരുന്നു, അതുകൊണ്ട് ഒരു star കുറവ്. overall movies stream ചെയ്യാൻ cool device ആണ്","I just wish it had an optical audio out like the previous model so that's why it loses a star but in general, it's a cool device to stream movies etc.","I wish it had optical audio as well as the previous model, so less than a star. Overall a cool device to stream movies.",53.77797937691866,0.932956337928772,0.631578947368421,0.631578947368421,0.5361476608187135
"research ചെയ്തപ്പോൾ best value ആണ്, travel reading ന് great ആണ്, real books ഇഷ്ടമാണ്, പക്ഷേ library പോകാൻ സമയം ഇല്ല, books loan reread ചെയ്യാം.",Researched alot and found this to be the best for the money. Great for traveling and overall reading. I love real books but going to library was getting harder with my work schedule. Plus I can loan out my books and keep them to reread later!,"When I researched it, it was the best value I could find. It's great for travel and reading. I love the fact that I like the real books, but I don't have the time to go to the library. I can re-read my books on a book loan.",39.30278682928466,0.9150497913360596,0.4536082474226804,0.3711340206185567,0.4000085706219247
reading ന് Paperwhite നേക്കാൾ better ഒന്നുമില്ല. new version clear clean quick ആണ്,"There is nothing better than a Paperwhite for reading and the new one is just great - clear, clean and quick.","There is nothing better than the Paperwhite for reading. The newer version is clear, clean and quick.",71.18064131224612,0.9608293771743774,0.7567567567567567,0.7567567567567567,0.7393716750758349
"price great ആണ്, picture quality great ആണ്.",Price is great for the purchase and the quality of the picture is great,The price is great and the picture quality is great.,55.41780495232218,0.960986316204071,0.8333333333333333,0.6666666666666666,0.651094890510949
"2 months ആയി use ചെയ്തു, reading love ചെയ്യാൻ തുടങ്ങി.",I had it for two months and I start loving to read.,I have been using this for 2 months and I have begun to love reading.,36.929739551867854,0.942703366279602,0.4444444444444445,0.4444444444444445,0.7599577456036786
"ten year old twins വേണ്ടി tablet വാങ്ങി, അവർ put down ചെയ്യാത്ത great gift ആണ്. issues ഇല്ല, apps navigate ചെയ്യാൻ easy ആണ്.",I purchased this tablet for my ten year old twins. It's a great gift for this age they haven't put it down. No issues yet and easy to navigate through the apps.,Bought this tablet for my ten year old twins and they love it. It's a great gift they don't put down. Haven't had any issues with it and it's easy to navigate through apps.,64.637492539598,0.955601155757904,0.7222222222222222,0.6666666666666667,0.6973014046176248
gift ആയി purchase ചെയ്തു. good choice ആണ്. advertised പോലെ ആണ്.,"Purchased as a gift. It was a good choice. It is as advertised,",Purchased as a gift. Good choice. Just as advertised.,66.96081122984853,0.9601670503616333,0.7272727272727274,0.7272727272727274,0.5310897435897436
"എനിക്ക് Amazon Fire Stick ഉം box ഉം ഉണ്ട്, box വളരെ faster ആണ്, price ന് worth ആണ്, love ചെയ്യുന്നു, 2 ഉണ്ട്",have the amazon fire stick and box the box is alot faster worth the price love it have 2 of them,I have the Amazon Fire Stick and the box. The box is so much faster and worth the price. Love it. Have 2 of them.,56.91519142603661,0.9398194551467896,0.8695652173913043,0.8695652173913043,0.860091743119266
"weight perfect ആണ്, size right ആണ്. ഇത് anywhere fit ചെയ്യുന്നു, view sharp ആണ്, day ഉം night ഉം.","Weight is perfect.Size is right. It fits anywhereView is sharp, day or night",The weight is perfect and the size is right. It fits anywhere and the view is sharp day and night.,69.9935440936472,0.9212498068809509,0.7058823529411764,0.7058823529411764,0.6103595304521766
"Amazon Prime join ചെയ്യുക, lots of free reading downloads ലഭിക്കും",Be sure to join Amazon Prime and have access to lots of free reading downloads,join Amazon Prime and get lots of free reading downloads,67.84135493627234,0.94803386926651,0.7200000000000001,0.7200000000000001,0.6868965517241379
"setup easy ആണ്, Amazon lots of help ideas നൽകുന്നു, fun helpful ആണ്.","Easy to set up, Amazon gives lots of help and new ideas for using it! Fun and very helpful!",Easy to set up. Amazon gives you lots of help and ideas. Fun and helpful.,56.496016290813145,0.9494560360908508,0.8235294117647058,0.8235294117647058,0.6226379440665155
"ഒരു good device ആണ്, better voice assistant apps ഉം commands ഉം ഉണ്ട്","a good device, better voice assistant apps and commands","A good device, better voice assistant with apps and commands",90.351871478512,0.973168134689331,0.9473684210526316,0.9473684210526316,0.9861386138613862
"reading നു great ആണ്, light perfect, eyes hurt ചെയ്യില്ല. on the go ആണെങ്കിൽ Kindle best.",Great for reading! Light is perfect and does not hurt your eyes. If you are always on the go the Kindle is for you!,"Great for reading, light is perfect, doesn't hurt my eyes. If you're on the go, the kindle is the best.",52.603189650919425,0.9514517784118652,0.6956521739130435,0.6956521739130435,0.4737654320987654
"first Kindle പോലെ അല്ല, ഇത് turn on ചെയ്യുമ്പോൾ ads offers info കാണിക്കും. അത് ഇല്ലാതെ കഴിയാമായിരുന്നു, പക്ഷേ overall pleased ആണ്. explore ചെയ്യാത്ത പല features ഉണ്ട്, soon ചെയ്യും.","Unlike my first Kindle, this tablet gives me all kinds of information, advertisements and offers when I first turn it on. I could live without that, but overall, I am pleased with this new tablet. It does many things I haven't taken the time to explore, but hope to soon.","Not as good as my first Kindle, but when I turn it on it shows me all the info and ads and offers. I wish I could've done without it, but overall I'm pleased with it. There are so many other features I haven't explored yet, but will be soon.",43.473985218446664,0.9352708458900452,0.5384615384615384,0.4423076923076923,0.4814618644067797
"Kindle app iPad ൽ use ചെയ്തിരുന്നു, ഇനി Kindle മാത്രം use ചെയ്യുന്നു. Backlight night reading ന് great",Have been using my kindle app on my iPad for years but now can't Imagine using anything besides my kindle to read. Love the backlight so I can read at night.,I used to use the Kindle app on my iPad and iPad but now I only use the Kindle. The backlight is great for reading at night.,38.62995547166125,0.9286589026451111,0.5084745762711864,0.4067796610169491,0.5150373134328359
"echo ഇപ്പോഴും AI യുടെ beginning stages ലാണ്, പക്ഷേ വീട്ടിൽ ഉണ്ടാകുന്നത് great ആണ്. മറ്റൊരു room ൽ normal voice ൽ സംസാരിച്ചാലും command ന് work ചെയ്യുന്നത് എനിക്ക് ഇഷ്ടപ്പെട്ടു",The echo is still in the beginning stages of AI but is still great to have in your home. I loved how I could speak in another room in a normal voice and echo will work on command.,"The echo is still in the early stages of AI, but having it in the house is great. I liked that it works on command in another room, even if I speak in a normal voice.",52.70801508208908,0.9519356489181519,0.6756756756756757,0.5405405405405405,0.6388888888888888
"son vacation ന് use ചെയ്യാൻ വാങ്ങി, അവൻ love ചെയ്യുന്നു.",I bought this for my son to use on his dream vacation and he loves it.,Bought this for my son to use on vacation and he loves it.,78.75828534813967,0.9778878688812256,0.896551724137931,0.896551724137931,0.8371013075889038
ഇത് love ചെയ്യുന്നു. Upstairs ഉം downstairs ഉം വേണ്ടി second device വാങ്ങി. Good buy!,Love it. Purchased a second device for upstairs and downstairs. Good buy!,Love it. Bought a second device for upstairs and downstairs. Good buy!,81.93719885688309,0.9946688413619995,0.9166666666666666,0.9166666666666666,0.9319727891156462
"എന്റെ 3 yr old niece ന് വാങ്ങി, അവൾക്ക് ഇത് മതിയാകുന്നില്ല",Bought this for my 3 yr old niece and she can't get enough of it.,I bought this for my 3 yr old niece and she can't get enough of it.,97.53290558892023,0.9925193190574646,0.9696969696969697,0.9696969696969697,0.9940508711224428
"purchase കൊണ്ട് happy ആണ്, extra memory വാങ്ങി, satisfied ആണ്.",I'm happy with the purchase. Had to buy additional memory but satisfied.,I am happy with my purchase. I bought the extra memory and I am satisfied with it.,46.79086217897775,0.9502449035644531,0.4666666666666667,0.4000000000000001,0.4126623376623377
എന്റെ family business ഈ device love ചെയ്യുന്നു. kids ന് easy ആണ്. work day ന് instant music നൽകുന്നു.,My family and business love this device. It's easy for the kids to use. Instantly provides music for our work day.,My family and business love this device. Easy for the kids to use. Gives instant music on the day of work.,64.84401442950067,0.9636819362640381,0.7441860465116279,0.6976744186046512,0.7225021971542681
"price ന് works great ആണ്, പക്ഷേ Fire TV പോലെ Amazon content push ചെയ്യുന്നു. Amazon account നോട് linked ആണ് one click buy ഉണ്ടെങ്കിൽ",works great for the price.but it shoves amazon stuff down your hroat like the fire tv.and is linked to your amazon 1 click buy if you haveit set up that way.,"Works great for the price, but like Fire TV it pushes Amazon content. It is linked to your Amazon account and if you have one click buy.",46.55323654768045,0.8968536257743835,0.7000000000000001,0.5333333333333333,0.5539295109670901
"price ന് good product ആണ്, ads കൂടുതലായതിനാൽ annoying ആണ്",good product with reference to price. little annoying with too many ads,Good product for the price. Too many ads so it's annoying.,44.30162796433642,0.9372050166130066,0.5833333333333334,0.5,0.5361402671755726
"product described പോലെ ആണ്. portable ആണ്, speaker loud ആണ്.",This product is as described. It's portable and the speaker is loud.,Product is as described. It is portable and the speaker is loud.,86.45130724583625,0.9859474301338196,0.8799999999999999,0.8799999999999999,0.8597752273539573
command ൽ പ്രവർത്തിക്കുന്ന device വേണമെങ്കിൽ Alexa ആണ്. kitchen ൽ constant companion ആണ് songs jokes recipes stories Bible verses weather എല്ലാം നൽകും smart devices connect ചെയ്താൽ lights thermostat control ചെയ്യാം grandson stories ഇഷ്ടപ്പെടുന്നു real person പോലെ തോന്നും,"If you want a device that performs on command, Alexa is her name.She's a constant companion in the kitchen. She sings, tells jokes, shares recipes, tells stories, quotes Bible verses, gives me the weather forecast and so much more.If you add the additional devices you can control your lights or thermostat. My grandson really likes Alexa because she tells him stories.This inanimate object begins to feel like a real person the longer you have it around.","If you need a device that operates on command, it's Alexa. She is a constant companion in the kitchen, giving you songs, jokes, recipes, stories, Bible verses, weather, etc. Once you connect smart devices to it, you can turn on and off lights, turn on the thermostat, etc., etc. My grandson loves the stories he tells. He seems to like them more like a real person.",47.119108854613536,0.9188063144683838,0.5986394557823129,0.47619047619047616,0.49163485120275247
other devices ഉണ്ടായിരുന്നെങ്കിലും ഇത് best ആണ് no glitches or buffering,I have had other devices like this. This one by far is the best. No glitches or buffering.,I have had other devices but this one is the best. No glitches or buffering.,74.99488198763379,0.9773760437965393,0.8484848484848485,0.8484848484848485,0.7741391080097088
"any age ന് great gift ആണ്, രണ്ടെണ്ണം വാങ്ങിയാൽ നന്നായിരുന്നു, iPad പോലെ എല്ലാം ചെയ്യാം.",Great gift for any age. Wish I bought two. I can do everything on this that I was doing on my ipad,This is a great gift for any age. I wish I could get two of these so I can do everything on an iPad.,52.64982405789904,0.9322906732559204,0.6956521739130435,0.6086956521739131,0.6589251096826855
"$50 ന് front rear camera bluetooth external storage ഉള്ള tablet great deal ആണ്, 18 month son ന് car ൽ rhymes play ചെയ്യാൻ use ചെയ്യുന്നു.","A tablet with front/rear facing camera, bluetooth, external storage option, for just $50 is a great deal in my opinion. I use this tablet to play baby rhymes for my 18 month old son, in the car.",This tablet with front and rear camera and bluetooth external storage is a great deal for only $50. My 18 month old son uses it to play  rhymes while in the car.,54.38246282879054,0.9507458806037903,0.742857142857143,0.6,0.6262983797324475
"child നു great ആണ്, volume limit setting ഇല്ല.",Great for the child. Unfortunately it doesn't have a volume limit setting,Great for a child and no volume limit setting.,44.75212099851856,0.9425514340400696,0.6363636363636364,0.5454545454545455,0.5164292279411764
"frequent freeze ഉണ്ടാകും, games issues ഉണ്ട്, overall son loves it.","It freezes a lot. Lots of problems getting games to cooperate. But overall, my son loves it.","It freezes frequently and has issues with games. Overall, my son loves it.",40.97214343739726,0.9545541405677795,0.5333333333333333,0.5333333333333333,0.5236847409796411
"എന്റെ wife പറഞ്ഞ് വാങ്ങിയത്. I love it! shopping lists, tasks, music, news, stock market എല്ലാം. worth it, നിങ്ങളോട് സംസാരിക്കുന്ന someone ഉണ്ട്. highly recommend.","My wife initially talked me into this. I love it! Shopping lists, tasks, music, news, stock market,and on and on!! Well worth it and you have someone that talks to you, only when spoken to!! That is worth more than you can imagine! Highly recommend it!","Purchased after my wife told me to. I love it! Shopping lists, tasks, music, news, stock market, etc. Worth it, someone is talking to you. Highly recommend.",44.23725720913273,0.9250205755233765,0.5945945945945945,0.5405405405405406,0.4845623259417097
"great product ആണ്, Amazon Prime Music എല്ലായ്പ്പോഴും available ആണ്, skills sweet ആണ്, totally worth the money",Great product! Amazon prime music is at my disposal at allTimes. The skills are sweet. Totally worth the money.,Great product. Amazon Prime Music is always available. The skills are sweet. Totally worth the money.,66.00126920881414,0.9524267911911011,0.7999999999999999,0.7999999999999999,0.7468408456930323
"ഞാൻ വേണ്ടിയുള്ള use നായി good little tablet ആണ്, games, reading, web browsing. screen corner ൽ slight flaw ഉണ്ടായിരുന്നു, brighter spot ഉണ്ട്, പക്ഷേ sale ൽ കിട്ടിയ $30 ന് unbeatable ആണ്","Good little tablet for what I wanted, a few games, reading, web browsing. Came to me with slight flaw in corner of screen where there is a spot that looks brighter than the rest of the screen but can't beat the price I got on sale $30!.","Good little tablet for the use I wanted it for, games, reading, web browsing. Had a slight flaw in the corner of the screen, a brighter spot, but for the $30 I got on sale you can't beat it.",54.70779505949115,0.939501166343689,0.7272727272727272,0.5454545454545454,0.6222292792172347
interested ആയ ഏവർക്കും recommend ചെയ്യുന്നു,Recommend to anyone interested.....................,I would recommend this to anyone that is interested.,45.13636044983244,0.9134225249290466,0.6153846153846153,0.6153846153846153,0.5738636363636364
