source,target,prediction,chrf,bertscore_f1,rouge1,rougeL,meteor
"definitely investment worth ആണ്, രണ്ടെണ്ണം കൂടി വാങ്ങും",Definitely worth the investment...I may get a couple of more!,Definitely worth the investment. I will buy two more.,61.040399725545925,0.9529021382331848,0.6,0.6,0.43945312499999994
"daughter ന് gift ആയിരുന്നു, books read ചെയ്യാൻ അവൾക്ക് വേണ്ടിയിരുന്നു, web browse ചെയ്യാൻ കഴിയുന്നത് added plus ആണ്",This was a gift for my daughter. She wanted it to catch up on reading some books. Being able to browse the web was an added plus.,This was a gift for my daughter and she needed it to read books. The fact that she can browse the web is an added plus.,55.639894710618776,0.962095320224762,0.6415094339622641,0.6415094339622641,0.6921140939597313
"Amazon Fire TV easy to learn ആണ്, customer service help ചെയ്യുന്നു",The Amazon - Fire TV is easy to learn and wonderful customer service they will walk you throw any thing you need help with.,Amazon Fire TV is easy to learn and helps with customer service.,44.8601307656751,0.9153323769569397,0.6285714285714286,0.5714285714285714,0.5306797275123067
ഈ tablet kids നും adults നും computers കുറിച്ച് അറിവില്ലാത്തവർക്ക് great ആണ്. ഇത് easily handle ചെയ്യാം കൂടാതെ plenty of storage ഉണ്ട്.,This tablet is great for kids and adults who have little to no knowledge of computers. It handles easily and has plenty of storage,This tablet is great for kids and adults who are not familiar with computers. It is easy to handle and has plenty of storage.,67.92739045517912,0.9689911603927612,0.7083333333333334,0.6666666666666666,0.716745207535509
"screen very clear ആണ്, fairly light ആണ്. IMO Nook interface better ആണ്, പക്ഷേ Kindle ecosystem much better ആണ്","The screen is very clear and it's fairly light. IMO, the interface on the Nook is a little better, but the Kindle ecosystem is much better.",The screen is very clear and fairly light. The IMO Nook interface is better but the Kindle ecosystem is much better.,70.27019680196152,0.9723213911056519,0.8750000000000001,0.7916666666666667,0.7302920667509608
"good item, good price, എന്റെ son നും എനിക്കും ഇഷ്ടമാണ്",Good item and also good price. My son and I like this!!,"Good item, good price. My son and I both like it.",59.97917223678757,0.965528666973114,0.7826086956521738,0.7826086956521738,0.6291946308724832
"movies പോകേണ്ടതില്ല, എല്ലാം fingertips ൽ ഉണ്ടാകുന്നത് love ആണ്",Love that I do not have to constantly go to the movies and having things at my fingertips works,I love that I don't have to go to movies and everything is at my fingertips,51.917584655288685,0.9387596845626831,0.6666666666666667,0.6666666666666667,0.6718179529145158
great tablet കൂടാതെ great price ആയതിൽ pleased ആണ്.,I was very pleased with this not only is it a great tablet but a great price.,I am pleased that this is a great tablet and a great price.,48.6157261526466,0.9428891539573669,0.6666666666666667,0.6666666666666667,0.5742862509391435
quick streaming ഉം 4k capable ഉം ഈ device നെ perfect ആക്കുന്നു,Quick streaming and 4k capable make this device perfect.,Quick streaming and 4k capable makes this device perfect.,93.94364977670072,0.9969818592071533,0.8888888888888888,0.8888888888888888,0.9995
"starters ന് ഈ tablet വളരെ nice ആണ്. lots of free apps ഉണ്ട്. easy to use ആണ്, കൂടുതൽ space വേണ്ടി SD card ഇടാം.",This table is realy nice for starters. This table have lots off free apps. It's easy to use and u can put in an sd card for more space.,"This tablet is very nice for starters. Lots of free apps on it. Easy to use, can put a SD card for more space.",55.98890148634052,0.9456352591514587,0.7037037037037038,0.7037037037037038,0.6451366815003178
"Google Play Store use ചെയ്യാൻ കഴിയുമായിരുന്നെങ്കിൽ better ആയിരിക്കും, download ചെയ്യുന്നത് എങ്ങനെ എന്ന് ഇപ്പോഴും കണ്ടെത്തിയിട്ടില്ല.","Would be better if you could use the Google play store, still haven t figured out how to download yet",I wish I could use the Google Play Store. I haven't figured out how to download yet.,57.81103928888328,0.947158694267273,0.7368421052631577,0.7368421052631577,0.5728335991493886
"decent speed nice screen ആണ്, money ന് great device ആണ്, കൂടുതൽ ഉപയോഗിക്കുന്നു",Decent speed and a nice screen make this a great device for the money. I find myself using it more and more.,Decent speed and nice screen. Great device for the money. I use it more and more.,64.37124883140672,0.9733277559280396,0.7894736842105263,0.7894736842105263,0.7617546624638822
"nice display ആണ്, convenient size ആണ്, lots of apps books ഉണ്ട്","Nice display, convenient size, lots of apps and books.","Nice display, convenient size and lots of apps and books.",90.95099821785546,0.9944824576377869,0.9473684210526316,0.9473684210526316,0.8946280991735537
"easy to use, purchase ന് happy ആണ്, user friendly device ആഗ്രഹിക്കുന്നവർക്ക് recommend ചെയ്യും.","Easy to use, happy with purchase will recommend to anyone that is thinking on getting one user friendly.",Easy to use and happy with my purchase. Would recommend to anyone who wants a user friendly device.,53.61946678474493,0.9325991868972778,0.6111111111111112,0.6111111111111112,0.5625
"cable ഒഴിവാക്കണം, one step closer. great content ഉണ്ട്",Need to get rid of cable.... one step closer. Great content.,Need to get rid of cable one step closer. Great content.,87.64416849104279,0.9667518734931946,1.0,1.0,0.9335490187731471
"എന്റെ wife ന് വേണ്ടി 2nd generation Kindle replace ചെയ്യാൻ ഞാൻ ഇത് വാങ്ങി. backlight കാരണം അവൾക്ക് ഇത് വേണം. item അവളുടെ expectations exceed ചെയ്തു. great battery life ഉം ഉണ്ട്. ഞാൻ അവളുടെ old kindle എടുത്തു, future ൽ എനിക്കും ഒന്ന് വാങ്ങും",I purchased this to replace a 2nd generation Kindle for my wife. She wanted it because of the backlight. The item exceeded her expectations. Great battery life too. I took he old kindle but plan to buy me one of these in the future.,I bought this for my wife to replace her 2nd generation Kindle. Because of the backlight she needs it. Item exceeded her expectations. Great battery life as well. I got her old kindle and will buy one for myself in the future.,63.505128290917526,0.9544190764427185,0.7209302325581395,0.6046511627906977,0.6923575791290133
"ഇത് great investment ആണ്. partner disturb ചെയ്യാതെ night ൽ read ചെയ്യാം. place നഷ്ടപ്പെട്ടാൽ find ചെയ്യാൻ difficult ആണ്, ഇത് user issue ആയിരിക്കാം.",It is a great investment. Can read at night without disturbing partner. Only disadvantage is if you lose your place it is a little difficult to find it. This could be user problem.,This is a great investment. I can read at night without my partner disturbing me. If I lose a place it's hard to find and this may have been a user issue.,46.07407087652267,0.9335850477218628,0.6060606060606061,0.5454545454545454,0.5510677506775067
"Grand daughters ന് വാങ്ങിയെങ്കിലും എനിക്ക് ഇഷ്ടപ്പെട്ടു. 6 HD Fire ഉണ്ട് പക്ഷേ ഇത് better ആണ്, expansion slot കൂടി","I really liked it, even though I purchased for my grand daughters. I have a 6 HD Fire, but I liked this one better. With the expansion slot for space","Purchased this for my grand daughters but I liked it. I have a 6 HD Fire but this one is much better, plus the expansion slot.",59.03535076586969,0.9500683546066284,0.75,0.6428571428571429,0.628964552238806
iPad 9.7 pro replace ചെയ്യാൻ ഇത് വാങ്ങി. third party add ons നു more flexible ആണ്. Fire hd10.1 size prefer ചെയ്യുന്നു.,Got this as a replacement for an iPad 9.7 pro. Much more flexible as to third party add ons . And after having both prefer the size of the Fire hd10.1,I bought this to replace my iPad 9.7 pro. It is more flexible for third party add-ons. I prefer the Fire hd10.1 size.,52.36481005967381,0.9355319142341614,0.6551724137931033,0.5517241379310345,0.4883227176220807
very easy to setup ആണ്. system navigation simple ആണ്. great product ആണ്,Very easy to setup. The navigation through the system is very simple. Great product,Very easy to setup. System navigation is simple. Great product.,62.7226168682599,0.9723011255264282,0.8333333333333333,0.75,0.6031050955414012
എന്റെ boys നായി വാങ്ങി അവർ love ചെയ്യുന്നു tons of features battery long lasting ആണ്,Bought these for my boys and they love them! Tons of features and battery to keep the boys playing!,"Bought this for my boys and they love it. Tons of features, battery lasts a long time.",54.542935920924286,0.9518432021141052,0.6111111111111113,0.6111111111111113,0.4584997429712524
Christmas ന് അവൾക്കായി വാങ്ങി. ഞാൻ no dummy ആണ്. ഞാൻ ചെയ്തു. അവൾ love ചെയ്യുന്നു.,For her for Christmas. I'm no dummy. I did. She loves it!,Bought this for her for Christmas. I am no dummy. I did. She loves it.,83.35278053095588,0.9676584005355835,0.8571428571428571,0.8571428571428571,0.8059431524547803
"Fire TV works great ആണ്, user friendly ആണ്. movies കാണാൻ great ആണ്",Fire tv works great and user friendly. Great for watching movies,The Fire TV works great and is user friendly. Great for watching movies.,84.545615248801,0.977880597114563,0.9166666666666666,0.9166666666666666,0.957542908762421
"love it, weather പറയുന്നു, house control ചെയ്യുന്നു, touch ചെയ്യാതെ timer set ചെയ്യാം.","Love it, tells me weather, controls my house, I can set a timer without having to touch anything.....","Love it, tells me the weather, controls my house, I can set a timer without touching it.",74.20974826745706,0.9787147045135498,0.7999999999999999,0.7999999999999999,0.8131095326681325
Kindle Fire ന് great price ആണ് lightweight ആണ് easy hold use ചെയ്യാൻ,"Great price for a Kindle Fire. Lightweight, easy to hold and use.",Great price for a Kindle Fire. Lightweight and easy to hold and use.,92.36893596436974,0.9977703094482422,0.9600000000000001,0.9600000000000001,0.9319727891156462
"ഉപയോഗിക്കാൻ simple ആണ്, കൂടാതെ child's first electronic ആയി great ആണ്.",Simple to use and great for a child's first electronic,Simple to use and great as a child's first electronic.,86.87593870804308,0.979568600654602,0.9090909090909091,0.9090909090909091,0.8972972972972975
"ഞാൻ സംസാരിക്കുമ്പോൾ എന്തോ കേൾക്കുന്നത് ഇഷ്ടമാണ്, great technology sound amazing ആണ്",Love that I can talk and someone or something listens.. Haha..Great technology and the sound is amazing. Great price ..,I like hearing something when I'm talking. Great technology and amazing sound.,40.83651746395274,0.9093049168586731,0.4242424242424242,0.3636363636363637,0.27510822510822514
"എനിക്ക് Echo കേൾക്കുന്നത് love ആണ്, Alexa യോട് ശരിയായി സംസാരിക്കാൻ learn ചെയ്യണം. parties നു great ആണ്, Alexa എന്ത് play ചെയ്യണം എന്ന് പറഞ്ഞാൽ party തുടങ്ങും. bulky items ഇല്ല, plug ചെയ്യുക, ready ആണ്.","love t5o listen to my Echo, have to lear4n to talk to alexia so she can understand. grate for parties, just tell alexia what to play--and the party is on. no balky items to carry or to set up. just plug into a outlet, wait for the echo to warm up, after that, its ready to play.","I love hearing my Echo, I need to learn how to talk to Alexa right. It's great for parties, just tell her what Alexa needs to play and the party starts. No bulky items, plug in, ready to go.",35.301741289556766,0.882383406162262,0.4489795918367347,0.4489795918367347,0.2572402609194077
"mother-in-law ന് gift, she loves it.",It was a gift for my mother-in-law and she loves it.,A gift for my mother-in-law. She loves it.,70.60663319876798,0.9748350381851196,0.8695652173913044,0.8695652173913044,0.7585268884703913
Love it ഞാൻ ഇത് parents ന് വാങ്ങി അവർക്ക് easy to use ആണ്,Love it I bought it for my mother and father she is easy for them to use and they are in there 70s,Love it I bought this for my parents and it is easy for them to use.,47.081514405927514,0.9469208717346191,0.717948717948718,0.6666666666666667,0.6107643950437318
"Price beat ചെയ്യാൻ കഴിയില്ല. Normally $50, Black Friday ൽ $30 ആയതിനാൽ 2 gifts ആയി വാങ്ങി.","and you can't beat the price. Normally $50, these were on sale for $30 for Black Friday so I picked up 2 as gifts.",You can't beat the price. Normally it was $50 but on Black Friday it was $30 so I bought it as 2 gifts.,49.83678080225186,0.9537699818611145,0.6938775510204083,0.6122448979591836,0.6769620599917818
ഇത് എന്റെ second kindle ആണ്. ഇത് definitely significant upgrade ആണ്. great resolution ഉണ്ട് കൂടാതെ outdoor use ന് non glare great ആണ്. smaller size much better ആണ്.,This is my second kindle. It is definitely a significant upgrade. It has great resolution and the non glare for use outside it great . The smaller size is much better.,This is my second kindle. This is definitely a significant upgrade. It has great resolution and great non glare for outdoor use. The smaller size is much better.,83.04773443783405,0.9760704636573792,0.896551724137931,0.8620689655172413,0.8755917159763312
"download speed good ആണ്, color clarity great ആണ്, sound very good ആണ്.",has good download speed. great color and clarity. sound also very good,"The speed of download is good, the color clarity is great and the sound is very good.",50.24980362469847,0.926246166229248,0.6896551724137931,0.41379310344827586,0.47363921345112564
"price point ന് great little tablet ആണ്. എല്ലാം ചെയ്യാൻ അല്ലെങ്കിൽ happy ആയിരിക്കും. gift ആയി നൽകി, recipient happy ആയിരുന്നു","For it's price point, this is a great little tablet. As long as your not looking for something to do everything, you'll be happy. This was given as a gift and the recipient was very happy with it.",This is a great little tablet for the price point. To do everything else or you will be happy. Gave it as a gift and the recipient was happy.,52.705043141283966,0.9432284832000732,0.6956521739130435,0.6086956521739131,0.590728027798966
daughter ന് entertainment learning ന് good tablet ആണ്,This has been a good tablet for my daughter to use for entertainment and for learning.,Good tablet for my daughter for entertainment and learning.,65.72802284864814,0.953364372253418,0.72,0.72,0.547239263803681
"fire stick നെക്കാൾ way better ആണ്, പറയാൻ കൂടുതൽ ഒന്നുമില്ല",Way better than fire stick. I needed more words and had nothing more to say.,Way better than the fire stick. Nothing more to say.,56.89772455726882,0.9384723901748657,0.7200000000000001,0.7200000000000001,0.6599048334585526
"8 year old granddaughter ന് വാങ്ങി, she loves it. games homework use ചെയ്യുന്നു. parents parental controls ഇഷ്ടമാണ്","Got this for my 8 year old granddaughter and she loves it. Uses it for game play, homework, etc. Mom and Dad loves the parental controls. Not having to worry so much.",Bought this for my 8 year old granddaughter and she loves it. She uses it for games and homework. The parents love the parental controls.,62.715524525774526,0.9612166285514832,0.6666666666666666,0.631578947368421,0.6081081081081081
"ഇന്നുവരെ ഇത് working fine ആണ്. ഇത് continue ആയി work ചെയ്യും എന്ന് ഞാൻ hope ചെയ്യുന്നു. സാധാരണയായി charger അല്ല പ്രശ്നം, cord ആണ് പ്രശ്നമാകുന്നത്.","To date, it's working fine. I'm hoping that it continues to work it's usually not the charger that goes bad for me though, it's the cord!",So far it has been working fine. I hope it will continue to work. Normally the only problem is not the charger but the cord.,40.49566847360904,0.9391236305236816,0.4363636363636364,0.4363636363636364,0.40059880239520956
"“Alexa” നെ absolutely love ചെയ്യുന്നു, weather traffic news എല്ലാം നൽകുന്നു, music play ചെയ്യുന്നു, home automation center ആയി use ചെയ്യുന്നു, lights thermostat door control ചെയ്യുന്നു, truly great product","Absolutely love ""Alexa""...On top of up to minute weather, traffic, news, etc.Can play all our music choices....have made her the centerpiece of our home automation system....she controls our lights, thermostat, can even lock our front door...a truly great product!!!","I absolutely love Alexa. She gives me weather, traffic, news, plays my favorite music, uses it as my home automation center, controls my lights, my thermostat, and my door. Really great product.",43.260233615300585,0.9079360365867615,0.4210526315789474,0.39473684210526316,0.32515327827827833
"ഞാൻ Alexa enjoy ചെയ്യുന്നു, music play jokes facts പറയുകയും പല കാര്യങ്ങളും ചെയ്യുന്നു, വീട്ടിൽ ഉണ്ടെന്ന് സന്തോഷം.","I'm enjoying Alexa. She plays music, tells jokes, recites facts, and probably a million other things I haven't thought of yet. I'm glad she's at my house.","I enjoy Alexa. She plays music, tells jokes and facts and does so much more. I'm glad I have her at home.",40.77841712007349,0.9398692846298218,0.5185185185185185,0.4814814814814815,0.4383680555555556
fine quality ആണ്. Amazon Fire TV ൽ available options എനിക്ക് ഇഷ്ടമാണ്,Fine quality. I love the options available with the Amazon Fire tv.,fine quality. I like the options available on the Amazon Fire TV.,73.16825770672251,0.9785960912704468,0.8333333333333334,0.8333333333333334,0.8504464285714286
"എനിക്ക് ഈ Amazon Fire വളരെ love ആണ്, price affordable ആണ്, love ചെയ്യുന്നു",I LOVE THIS AMAZON FIRE. AND THE PRICE IS AFFORDABLE. LOVE IT,"I love this Amazon Fire so much, the price is affordable and I love it.",1.621271076523995,0.8935385942459106,0.888888888888889,0.8148148148148148,0.8644018703190302
"Kodi program install ചെയ്തു, Netflix നെക്കാൾ better work ചെയ്യുന്നു, latest shows free ആയി കാണാം.",Installed the Kodi program on this & it works better then Netflix - I get to watch the latest shows for FREE.,I have installed the Kodi program and it works better than Netflix. I can watch the latest shows for free.,68.20793233503372,0.9635998606681824,0.75,0.75,0.7260391955395052
"Long car rides ൽ kids busy ആക്കാൻ great size, clarity, many apps, games, books ഉണ്ട്.","Great size, clarity and many many apps, games and books to keep the kids busy on those long car rides!","Great size, clarity, many apps, games and books to keep kids busy on long car rides.",73.20134286064321,0.9789356589317322,0.888888888888889,0.888888888888889,0.7782672540381792
"friends gift കൊണ്ട് pleased ആണ്, അവരുടെ family ന് കൂടി വാങ്ങും",Friends were pleased with gift will be buying one for their family.,My friends are very pleased with the gift and will buy one for their family as well.,59.35939373238871,0.94246906042099,0.6206896551724139,0.6206896551724139,0.8006687242798354
"Alexa promoted ചെയ്തതിലും കൂടുതൽ ചെയ്യുന്നു. smart home control ന് game changer ആണ്. ഞാൻ lights, climate, TV, music control ചെയ്യുന്നു. pretty sweet ആണ്.","Alexa does everything promoted and more. A game changer for smart home control. I'm controlling lights, climate, Televisions and music. Pretty sweet!","Alexa does more than what she has been promoted to do. She is a game changer for smart home control. I control lights, air conditioning, tv, and music. Pretty sweet.",61.04368330615,0.9287034273147583,0.6415094339622641,0.6037735849056605,0.6647657350198553
ഈ tablet എന്റെ grandchild ന് perfect appropriate ആണ്,This tablet is perfect and appropriate for my grandchild,This tablet is perfect and appropriate for my grandchild.,99.56176115385587,0.9903993010520935,1.0,1.0,0.9883326549993218
"Amazon echo വാങ്ങാൻ excited ആയിരുന്നു, പക്ഷേ 2 weeks കഴിഞ്ഞ് കിട്ടിയപ്പോൾ return ചെയ്യേണ്ടി വന്നു, Alexa പലപ്പോഴും കേൾക്കുകയോ മനസ്സിലാക്കുകയോ ചെയ്തില്ല",I was excited about purchasing the Amazon echo but when I received it after about 2 weeks I had to return it because a lot of times Alexa did not hear me or understand what I asked.,"I was excited to buy the Amazon echo, but when I got it after 2 weeks I had to return it. Alexa didn't hear me or understand it very often.",54.703337302802716,0.9705028533935547,0.676470588235294,0.676470588235294,0.6065106382978724
"personal electronic assistant ആണ്, questions answer ചെയ്യുന്നു, wow ആണ്.","Your personal electronic assistant answering your question and providing answers, WOW!!",This is a personal electronic assistant and answers all my questions. Wow!,53.69770165715562,0.9369588494300842,0.5217391304347826,0.5217391304347826,0.4508928571428571
"ഈ device love ചെയ്യുന്നു. glare ഇല്ല, lightweight portable ആണ്. case വാങ്ങാൻ ഉറപ്പാക്കുക, outer bezel easily scratch ആകുന്നു.","Love this device. No glare, lightweight, and portable. Make sure to get a case, the outside bezel tends to scratch rather easily.",I love this device. It has no glare and is lightweight and portable. Make sure you buy the case and the outer bezel is easily scratched.,57.044067092406046,0.9537952542304993,0.5833333333333334,0.5833333333333334,0.5674728702605335
"ഈ tablets 4 എണ്ണം daughters നു വാങ്ങി. price കാരണം ആദ്യം nervous ആയിരുന്നു, പക്ഷേ awesome ആയി മാറി. kids അത് love ചെയ്യുന്നു. cases വാങ്ങിയിട്ടില്ല, പക്ഷേ very sturdy tablets ആണ്.","I bought 4 of these tablets for my daughters. I won't lie I was a little nervous every at first because of the price, but they turned out to be awesome! My kids love them. I haven't bought their cases yet but they seem to be very sturdy tablets.","I bought 4 of these tablets for my daughters. At first I was nervous about the price, but it turned out to be awesome. The kids love it. I haven't purchased any cases yet, but these are very sturdy tablets.",61.420779405233404,0.9613271951675415,0.717391304347826,0.6739130434782609,0.5914642729663014
"echo quick info weather travel music ന് useful ആണ്. gift ആയി വാങ്ങി, love ചെയ്യുന്നു.","Like the echo for quick information, weather, travel, music. It was a gift for myself - love it","The echo is very useful for quick info, weather, travel, and music. I bought it as a gift and love it.",54.44256039471986,0.9344093203544617,0.6315789473684211,0.6315789473684211,0.6507219587053572
Black Friday price കാരണം 9 yr oldക്കും mother in lawക്കും വാങ്ങി. priceക്ക് good ആണ് പക്ഷേ picture quality ok ആണ് hope it lasts,"Got this on a lark for my 9 yr old and mother-in-law who does not have a smart phone because of the Black Friday price. It's good for the price, but the picture quality is okay. I hope it lasts.",Bought this for my 9 yr old and my mother in law because of the Black Friday price. It's good for the price but the picture quality is ok and hope it lasts.,67.23049568360182,0.9551276564598083,0.7792207792207793,0.7792207792207793,0.6676744771982869
"easy to use ആണ്, overpriced അല്ല. നിങ്ങൾ pay ചെയ്യുന്നതിന് നിങ്ങൾക്ക് ലഭിക്കും.","Easy to use, not overpriced. You get what you pay for.",Easy to use and not overpriced. You can get it for what you pay for.,76.57181479628886,0.9676783084869385,0.846153846153846,0.846153846153846,0.8958497124177598
Amazon suggest ചെയ്യുന്ന sites പോകാൻ ഞാൻ ആഗ്രഹിച്ചില്ല.,Didn't want to go to the sites amazon wanted me to.,I didn't want to go to the sites suggested by Amazon.,62.11454965089685,0.9500871896743774,0.75,0.75,0.6373076923076924
"box works great, great buy. great movies കാണാം.",The box works great it was a great buy. I'm able to watch some great movies,The box works great. Great buy. Watch great movies.,53.58266016364346,0.9499288201332092,0.6923076923076924,0.6923076923076924,0.5387931034482759
familyക്ക് വേണ്ടിയിരുന്നത് wife ന് gift ആയി കിട്ടി works good ആണ് പക്ഷേ ചിലപ്പോൾ conversations pick ചെയ്യുന്നു,Something the family always wanted. Got it as a gift for my wife. Works good. But occasionally pick up conversations. Not to thrilled about that.,Got what the family needed as a gift for wife. Works good but sometimes picks up conversations.,43.230509905000595,0.9241592288017273,0.6190476190476191,0.5714285714285713,0.5283701105111289
"screen vibrant bright ആണ്, great color ഉണ്ട്, beginner നും easy ആണ്, hold ചെയ്യാൻ easy ആണ്, purse ൽ fit ചെയ്യും",Screen is very vibrant and bright great color. Pretty easy to use even for a beginner. It's big enough to see well but easy to hold. Fits in a purse easily.,"The screen is vibrant and bright, great color, easy on beginner to use, easy to hold, fits in purse.",43.09605602640041,0.9326125383377075,0.6666666666666666,0.6274509803921569,0.4582180360437065
"7 inch Kindle Fire purse ൽ ഇടാൻ perfect ആണ്, doctor office appointment അല്ലെങ്കിൽ wait ചെയ്യേണ്ട സ്ഥലങ്ങളിൽ use ചെയ്യാൻ. ഞാൻ really enjoy ചെയ്തു, relatives friends ന് വേണ്ടി 3 വാങ്ങി",The 7 inch Kindle Fire is just right for me to put in my purse to take to appointments at the Dr office or anywhere you have to wait. I have really enjoyed it and have bought 3 for relatives and friends,"This 7"" kindle fire is perfect for putting in your purse or purse to use at doctors office appointments or where you don't have to wait. I really enjoyed it and bought 3 for relatives and friends.",56.46489781817039,0.9340115785598755,0.6749999999999999,0.6500000000000001,0.6093241245957749
"ഞാൻ ഇത് love ചെയ്യും എന്ന് വിചാരിച്ചു, പക്ഷേ purpose കുറവെന്ന് തോന്നി. overall ഇഷ്ടമായില്ല.",I thought I'd love this but felt like it had very little purpose. Did like it at all.,I thought I would love it but felt it lacked purpose. Overall I didn't like it.,44.24285285878722,0.9478062987327576,0.5555555555555555,0.5555555555555555,0.4827605826126536
competition നേക്കാൾ capability ഉള്ള great tv box ആണ്,Great tv box that has a lot of capability over th competition.,Great tv box with capability over the competition.,66.43523431865825,0.9641909599304199,0.6,0.6,0.5336896663427275
"എന്റെ 9 year old godson ന് വാങ്ങി, അവൻ അത് love ചെയ്യുന്നു. parents അനുവദിച്ചാൽ hours കളിക്കും. mostly games കളിക്കും, പക്ഷേ videos കാണാനും books വായിക്കാനും use ചെയ്യുന്നു",Bought this for my 9 year old Godson and he loves it. He would play it for hours on end if his parents would let him. He mostly plays games on it but he also uses it to watch videos and read books.,Bought this for my 9 year old godson and he loves it. He can play with it for hours if his parents allow him. He mostly plays games but he also uses it to watch videos and read books.,77.31312740501912,0.9827905297279358,0.878048780487805,0.878048780487805,0.8721970942982457
very easy to set up ആണ്. works great ആണ്. cool features plenty ഉണ്ട്. love ചെയ്യുന്നു,very easy to set up. Works great. Lots of cool features. Love it,Very easy to set up. Works great. Plenty of cool features. Love it.,84.01398566631237,0.9884499907493591,0.9230769230769231,0.9230769230769231,0.8843340234644582
"ഞാൻ mainly Kindle book reading നു use ചെയ്യുന്നു. ഇത് second one ആണ്. first one years use ചെയ്തു, പിന്നീട് charge എടുക്കുന്നത് നിർത്തി. device easy to use ആണ്, good battery life ഉം ഉണ്ട്.",I mainly use my Kindle strictly for book reading. It's the second one I've owned. The first one I had for several years but quit taking a charge. The device is easy to use and has good battery life.,I mainly use it for reading kindle books. This is my second one. I have had the first one for years and stopped charging it. The device is easy to use and has a good battery life as well.,53.87887243807668,0.9541524648666382,0.725,0.6,0.7267019070228529
"എന്റെ daughter gift love ചെയ്തു, kid friendly ആയതിനാൽ അവൾ അത് വിടുന്നില്ല.",Loved the gift my daughter can't put it down kid friendly,My daughter loved the gift and she won't let it go because it's kid friendly.,55.98531757499475,0.9150989055633545,0.6206896551724139,0.4827586206896552,0.6530472271213013
"it's ok, beginner users നു good ആണ്, kids love ചെയ്യുന്നു, അവർ games play ചെയ്യാൻ കഴിയും.","It's ok, it's good for beginner users, the kids love it because they could play games on it",It's ok. Good for beginner users. The kids love it. They can play games on it.,60.3341767898533,0.9658684134483337,0.8648648648648648,0.8648648648648648,0.6753312945973496
"ഈ July ൽ family vacation പോകുമ്പോൾ 8 year old കുട്ടിക്ക് ഇത് use ചെയ്യാൻ വളരെ nice ആണ്. Christmas ന് ഇത് കണ്ടപ്പോൾ അവൾ വളരെ happy ആയിരുന്നു. purchase ചെയ്തപ്പോൾ original broken ആയതിനാൽ exchange ചെയ്യേണ്ടി വന്നു. Best Buy ൽ തിരികെ നൽകി brand new one കിട്ടി, പിന്നീട് problems ഒന്നുമില്ല",It was nice for a 8year old she will be using it when we go on our family vacation this July. She was very happy to see it for Christmas. I did have to exchange the original one because It was broken when we purchased it. Took it back to best buy got a Brand new one . And didn't have any more problems.,Very nice to have this for my 8 year old to use when we are on family vacation in July this year. She was very happy to see it for Christmas. Purchased it and had to change it because the original was broken. Returned it to Best Buy and got a brand new one. After that I have had no problems at all.,53.5388982394673,0.933218777179718,0.6614173228346457,0.5354330708661418,0.6448268712419656
"Amazon Fire HD8 16GB excellent value ആണ്, price point ന് perform ചെയ്യുന്നു. mini iPad നെ compare ചെയ്യാൻ പറ്റില്ല, apps limited ആണ് compared to Apple Google store, Google store load ചെയ്യാം but little difficult ആണ്. overall money ന് nice little tablet ആണ്.","The Amazon Fire HD8 16GB is a excellent value and performs accordingly for it's price-point. It cannot be compared with a mini-ipad at a fraction of the price. The other drawback is the , limited apps as compared to the apple store or even google store. Yes, the google store can be loaded with a little difficulty. All in all for the money, it;s a nice little tablet.",The Amazon Fire HD8 16GB is an excellent value for money and performs excellently for the price point. Can't compare it to the mini iPad. Apps are very limited compared to the Apple Google store. You can load apps from the Google store but it's a little difficult. Overall a nice little tablet for the money.,52.28089920355031,0.9257397651672363,0.6356589147286821,0.4961240310077519,0.5272978610121969
my son granddaughter ഇത് love ചെയ്യുന്നു. clear screen game play great ആണ്.,My son and granddaughter love them. Clear screen and game play is great.,My son and granddaughter love it. Clear screen and great game play.,78.1579487084001,0.9823918342590332,0.8799999999999999,0.8,0.8476629204558992
"എനിക്ക് കൂടുതൽ learning വേണം, പക്ഷേ ഞാൻ improve ചെയ്യുന്നു. Siri better ആണ്, പക്ഷേ Echo ൽ music great ആണ്.",I need more learning but I'm coming along.Sirii is better. Music is great on the echo.,I need to learn more but I am improving. Siri is better but the music on the Echo is great.,45.718495621915785,0.9302460551261902,0.6842105263157895,0.5789473684210527,0.6943207577720207
"compact ആണ്, hold ചെയ്യാൻ easy ആണ്, games play ചെയ്യാൻ great ആണ്, keyboard easy ആണ്",Compact. Easy to hold Great for playing games. Easy to use keyboard,"Compact, easy to hold, great for playing games, keyboard easy to use.",71.2930835622972,0.9583966732025146,1.0,0.9166666666666666,0.8704892074339527
"Kindle Fire satisfactory, bigger screen വേണമായിരുന്നു. games ന് good.",I am satisfied with the Kindle Fire but would have liked a bigger screen model. Good for playing games.,The kindle fire was satisfactory and I needed a bigger screen. Good for games.,40.18224090563407,0.9302266836166382,0.6060606060606061,0.5454545454545454,0.5641937669376693
"great device, very functional, love ചെയ്യുന്നു, recommend ചെയ്യും.",Great device very functional love it will recommend,"Great device, very functional. Love it. Would recommend.",68.06865732980296,0.9406177401542664,0.875,0.875,0.7555879494655005
"great tablet ആണ് price ന്, son ന് perfect ആണ്",Great tablet for the price! Perfect for my son !!!,Great tablet for the price. Perfect for my son.,83.75566805513411,0.966111958026886,1.0,1.0,0.6992669753086419
